,0,1,2,3
120,Withum,https://www.withum.com/service/cyber-information-security-services/,<p>Aurora Information Security &amp; Risk (renamed Withum JAN-2019) provides a range of security consulting solutions for enterprise customers.</p>,"<p>Aurora Information Security &amp; Risk 45 Rockefeller Center 630 Fifth Avenue, 20th Floor New York, New York 10111 Tel: (212) 537 – 9397</p>"
121,Authentic8,https://www.authentic8.com/,Authentic8 uses cloud-based secure container technology to protect web apps for users and developers.,"Authentic8 Inc.
1953 Landings Drive
Mountain View, California 94043
Tel: (650) 409 - 6139"
122,AuthLite,https://www.authlite.com/,AuthLite provides Windows two-factor authentication using a USB key and associated password.,"AuthLite, LLC
2605 Farragut Drive
Springfield, Illinois 62704
Tel: (888) 449 – 2448"
123,AuthRocket,https://www.authrocket.com/,AuthRocket provides a user management API to support its authentication as a service.,"AuthRocket
P.O. Box 974
Littleton, Colorado 80160"
124,Authy,https://www.authy.com/,"Authy provides a two-factor authentication solution for users, developers, and enterprise.","Twilio/Authy Headquarters
645 Harrison Street, Third Floor
San Francisco, California 94107"
125,Auth0,https://www.auth0.com/,Auth0 provides a product that allows developers to add identity federation to their apps.,"Auth0 HQ
10900 NE 8th St #700
Bellevue, WA 98004
hello@auth0.com"
126,Avanan,https://www.avanan.com/,"<p>Avanan provides cloud access security for SaaS offerings including Office365, Google, and Box.</p>","<p>242 W 30th St Suite 404 New York, New York 10001</p>"
127,Avast,https://www.avast.com/,Avast provides an endpoint solution that includes Anti-Virus and related security functions.,"Avast Software
Trianon Office Building
Budejovicka 1518/13a
140 00, Prague 4
Czech Republic
Tel: 00 420 274 005 77"
128,Avatier,https://www.avatier.com/,"Avatier provides identity management software, services, and audit controls for enterprise customers.","Avatier Corporation
4733 Chabot Drive
Suite 201
Pleasanton, California 94588
Tel: (800) 609 – 8610"
129,Averon,https://averon.a2hosted.com,<p>Averon is an authentication security company that builds full autonomous solutions based around authenticating using data and network providers.</p>,"<p>Averon 995 Market Street 2nd Floor, Suite #410, San Fransisco, CA 94103 Tel: (415) 579-1000</p>"
130,AVeS,https://www.aves.co.za/,AVeS provides a range of IT consulting focused on digital information and information security.,"AVeS
Unit 10, Argyle Square Office Park
1169 Tamarisk Avenue
Weltevredenpark
Johannesburg, 1709
Tel: +27 86 100 2837"
131,Avira,https://www.avira.com/,<p>Avira Operations GmbH &amp; Co. KG&nbsp;is a German multinational&nbsp;security software&nbsp;company (now part of NortonLifeLock) mainly known for their&nbsp;antivirus software&nbsp;Avira Internet Security.</p>,<p>Avira Operations GmbH &amp; Co. KG Kaplaneiweg 1 | 88069 Tettang | Germany Tel: +49 (0) 7542-500 0 info@avira.com</p>
132,Awake Security,https://awakesecurity.com/,<p>Awake Security is the network detection and response (NDR) division of Arista Networks. The acquisition occurred in September 2020.</p>,"<p>(833) AWAKE4U /&nbsp;(833) 292-5348 AWAKE SECURITY 150 Mathilda Pl, Suite 104 Sunnyvale, CA 94086</p>"
133,Axiomatics,https://www.axiomatics.com/,Axiomatics provides a suite of attribute-based access control and dynamic authorization solutions based on the XACML 3.0 standard.,"Axiomatics AB
Box 2157
103 14 Stockholm

Visiting Address:
Västmannagatan 4
11124 Stockholm
Tel: +46 (0) 8 515 10 240"
134,Axxum Technologies,https://www.axxumtech.com/,Axxum Technologies is an IT security services and solutions company focused on government customers.,"Axxum Technologies LLC
1749 Old Meadow Road, Suite 300
McLean, Virginia 22102
Tel: (703) 287 – 8757"
135,Axway,https://www.axway.com/,"Axway provides a suite of solutions that govern and secure the flow of data across the enterprise, B2B communities, cloud infrastructure, and mobile devices.","Axway
6811 East Mayo Boulevard
Suite 400
Phoenix, Arizona 85054
Tel: (480) 627 – 1800"
136,BAE Systems,https://www.baesystems.com/,"BAE Systems Inc. offers cyber security and information assurance solutions, with the Department of Defense as a major customer.","BAE Systems Inc. (US)
Farnborough, United Kingdom
Tel: (301) 838 – 6000"
137,Baffle,https://baffle.io/,Baffle seeks to provide encryption on data at all times including the times when the data is being processed.,"3945 Freedom Circle, Suite 540
Santa Clara, CA 95054"
138,Balbix,https://www.balbix.com/,Balbix uses artificial intelligence to continuously monitor the cyber security posture of an enterprise.,
139,Bambenek Consulting,https://www.bambenekconsulting.com/,Bambenek Consulting provides a range of cybersecurity consulting including IT forensics.,"Bambenek Consulting
313 N Mattis Ave. Suite 113A
Champaign, Illinois 61821
Tel: (217) 493 – 0760"
140,Bandura,https://banduracyber.com,<p>Bandura provides a product that they call “the firewall’s firewall” which improves your network’s ability to filter attacks.</p>,"<p>Bandura Systems 8 Market Place, suite 300 Baltimore, MD 21202</p>"
141,Cloudsine,https://www.cloudsine.tech/,"<p>Cloudsine is a cloud technology company specializing in cloud adoption, security and innovation. The flagship product, WebOrion, uses patented technologies to provide our clients with a unique set of counter measures against web hackings including defacements, data breaches, drive-by downloading, Blackhat SEOs, etc.</p>","<p>Cloudsine Pte Ltd</p><p> 83 Science Park Drive, The Curie</p><p> #02-01C,</p><p> Singapore 118258</p><p> Republic of Singapore</p>"
142,Barclay Simpson,https://www.barclaysimpson.com/,Barclay Simpson provides IT security and audit search and recruitment services in the UK and around the world.,"Barclay Simpson
Bridewell Gate
9 Bridewell Place
London EC4V 6AW
United Kingdom
+44 (0) 20 7936 2601"
143,Barkly,https://www.alertlogic.com/,<p>Barkly provides an endpoint security solution that collects real time data to prevent malware attacks.</p><p><br></p><p>ACQUIRED BY ALERT LOGIC JAN-2019</p>,"<p>Barkly Protects Inc. 53 State St, Suite 401 Boston, Massachusetts 02109 Tel: (617) 488 – 9400</p>"
144,Barracuda Networks,https://www.barracudanetworks.com/,"Barracuda Networks offers enterprise email security, web security, and traditional and next-generation firewall and SSL/VPN products with emphasis on small and medium businesses.","Barracuda Networks
3175 Winchester Boulevard
Campbell, California 95008
Tel: (408) 342 – 5400"
145,Basil Security (OUT OF BUSINESS),https://www.basilsecurity.com/,<p>Basil Security provides attribute-based access control (ABAC) for users to ensure and validate activity and write a log into the blockchain.</p>,
146,Bastille,https://www.bastille.net/,Bastille provides a solution for scanning enterprise wireless air space for airborne threats with emphasis on IoT security.,"Bastille Networks
1000 Marietta Street, #224
Atlanta, Georgia 30318
Tel: (800) 530 – 3341"
147,Bay Dynamics,https://www.broadcom.com/,"<p>Bay Dynamics® enables organizations to quantify the business impact of cyber risk from both insider and outsider attacks. Using UEBA technology and dynamic telemetry from security and IT infrastructure, the company’s Risk Fabric® analytics platform calculates the value at risk associated with specific threats and vulnerabilities, and prescribes prioritized actions across the organization to reduce the risks that matter most.</p>","<p>Bay Dynamics – New York 99 Hudson Street, 6th Floor New York, New York 10013 Tel: (646) 527-7311</p><p><br></p><p>ACQUIRED BY BROADCOM DEC-2019</p>"
148,Bayshore Networks,https://www.bayshorenetworks.com/,"<p>Bayshore Networks provides visibility, control, and protection for industrial Operational Technology (OT) via threat intelligence, deep filtration, OT protocol parsing, content and context, and validating commands and parameters. </p>","<p>Bayshore Networks </p><p><span style=""color: rgb(0, 0, 0);"">4625 Creekstone Dr, #100</span></p><p><span style=""color: rgb(0, 0, 0);"">Durham, NC 27703</span></p>"
149,Beachhead,https://www.beachheadsolutions.com/,Beachhead Solutions provides subscription services to secure and manage mobile devices through a Web-based interface.,"Beachhead Solutions
1150 S. Bascom Avenue, STE 7
San Jose, California 95128
Tel: (408) 496 – 6936"
150,BehavioSec,https://www.behaviosec.com/,<p>BehavioSec provides a biometric authentication solution based on behavioral attributes such as typing and clicking patterns.</p>,"<p>Behaviometrics AB Västra Trädgårdsgatan 11 111 53 Stockholm, Sweden US Headquarters in Palo Alto – contact@behaviosec.com</p>"
151,Belcan,https://www.belcan.com/,"Belcan offers engineering, consulting, and technical services in the industrial, aerospace, and automotive industries.","10200 Anderson Way 
Cincinnati, OH 45242 
513-891-0972"
152,Belkasoft,https://www.belkasoft.com/,"Belkasoft provides digital forensic investigations software solutions for law enforcement, military, and business. Founded in 2002, Belkasoft is a global leader in digital forensics technology, known for their sound and comprehensive forensic tools. With a team of professionals in digital forensics, data recovery and reverse engineering, Belkasoft focuses on creating technologically advanced yet easy-to-use products for investigators and forensic experts to make their work easier, faster, and more effective.","Belkasoft
Lunacharskogo 33
Off. 14N
St. Petersburg, 198207
Russian Federation

U.S
1016 Middle Ave #6
Menlo Park CA
94025"
153,Bell Canada,https://www.bell.ca/,"Bell Canada offers a full range of wired and wireless telecommunication services, including managed security.","Bell Canada Corporate Office Headquarters
1000 Rue De La Gauchetiere Ouest Bureau 3700
Montreal, QC H3B 4Y7 Canada
Tel: (866) 317 – 3382"
154,Benchmark Executive Search,https://www.benchmarkes.com/,Benchmark Executive Search provides search and recruiting services with focus areas in cyber security.,"Benchmark Executive Search
1984 Isaac Newton Square
Reston, Virginia 20190
Tel: (703) 728 - 8506"
155,Infosequre,https://www.infosequre.com/,InfoSequre provides security training and consultation in the area of information security awareness.,"Infosequre
Bergweg 44
1217 SC Hilversum
The Netherlands
Tel: +31 (0)35 20 30 216"
156,Berkeley Varitronics Systems,https://www.bvsystems.com/,"Berkeley Varitronics Systems, Inc. designs, manufactures, and sells radio frequency (RF) analysis and wireless threat detection tools to manage secure facilities and maintain wireless networks.","Berkeley Varitronics Systems, Inc.
255 Liberty Street
Metuchen, NJ 08840 USA
P: 732 548-3737
F: 732 548-3404
info@bvsystems.com"
157,BETTER,https://www.better.mobi/,BETTER provides mobile security and mobile app security protection through a lightweight endpoint agent.,"BETTER Mobile Security Inc.
79 Madison Ave, 2nd Floor
New York, New York 10016
Tel: (877) 710 – 5636"
158,Beyond Security,https://www.beyondsecurity.com/,"Beyond Security provides a range of vulnerability assessment and security testing solutions for networks, applications, systems, and software.","Beyond Security Headquarters
2025 Gateway Place,
San Jose, California 95110,
Tel: +1 (800) 801-2821"
159,BeyondTrust,https://www.beyondtrust.com/,BeyondTrust offers a range of enterprise security products with focus on privilege and identity management for servers and other IT software.,"BeyondTrust Corporate Headquarters
5090 North 40th Stret, Suite 400
Phoenix, Arizona 85018
(800) 234 – 9072"
